sucursal,fecha,meses,margen,mean,std
1252,2020-02-29,84.86666666666666,317903.0,184709.74166666667,109308.35982649226
1231,2018-12-31,84.86666666666666,116846.0,184946.25,109314.0248944574
1156,2017-01-31,84.86666666666666,426933.0,183483.825,109965.72369451393
1176,2017-09-30,84.96666666666667,214172.0,185248.50833333333,110134.77835388215
1187,2017-11-30,84.96666666666667,94649.0,186211.3,109309.22127036113
1204,2018-01-31,84.96666666666667,283636.0,183674.23333333334,109107.09024821666
1166,2017-05-31,84.96666666666667,250438.0,185669.85,110752.18839810304
1242,2019-05-31,84.96666666666667,190802.0,185653.05,110730.88929516607
1172,2017-10-31,85.03333333333333,99690.0,187121.61666666667,111421.5142697816
1258,2021-01-31,85.03333333333333,277794.0,187414.8,111200.97479120533
1223,2018-12-31,85.06666666666666,204661.0,188881.25833333333,110587.88934321195
1261,2020-05-31,85.06666666666666,291638.0,189390.41666666666,110449.09716051474
1174,2017-05-31,85.06666666666666,181837.0,189655.49166666667,110457.85420883425
1246,2019-07-31,85.06666666666666,110985.0,190586.525,109912.56223627903
1164,2018-06-30,85.1,138280.0,190917.13333333333,109830.40366473455
1177,2018-12-31,85.1,85085.0,189840.75,110677.83271516122
1226,2019-01-31,85.1,118011.0,189395.575,110925.58619195092
1181,2018-01-31,85.1,163317.0,189651.08333333334,110832.51798199065
1237,2019-03-31,85.13333333333334,59830.0,189603.41666666666,110861.47412159537
1195,2018-05-31,85.13333333333334,186759.0,190006.05,111403.85057561121
1270,2020-09-30,85.13333333333334,114279.0,189017.14166666666,111467.41496975065
1232,2018-12-31,85.13333333333334,142470.0,189081.06666666668,111460.35849534793
1240,2019-07-31,85.16666666666667,203877.0,188260.56666666668,112075.60306529386
1163,2017-01-31,85.16666666666667,107238.0,187693.50833333333,112256.20300998255
1180,2017-11-30,85.16666666666667,334782.0,187986.73333333334,111974.7315480418
1189,2018-01-31,85.23333333333333,209819.0,187965.91666666666,111982.85108422171
1235,2019-01-31,85.26666666666667,202841.0,188027.725,111920.9985856968
1263,2020-04-30,85.26666666666667,142697.0,189091.04166666666,111364.3283948239
1262,2020-04-30,85.26666666666667,207614.0,189592.93333333332,110959.64178529763
1264,2020-04-30,85.26666666666667,88770.0,187888.23333333334,110565.84924509753
1265,2020-04-30,85.26666666666667,109358.0,186667.01666666666,109726.4535067829
1241,2019-06-30,85.33333333333333,373493.0,185529.18333333332,108360.55760493988
1233,2018-12-31,85.36666666666666,114405.0,185554.14166666666,108362.39497830207
1247,2019-10-31,85.36666666666666,53249.0,186846.06666666668,108394.84347240542
1184,2018-01-31,85.36666666666666,104026.0,187602.475,107713.3949852249
1219,2018-10-31,85.36666666666666,402887.0,188076.78333333333,107176.85716735676
1213,2018-04-30,85.36666666666666,209277.0,189703.525,106706.43631426424
1259,2020-07-31,85.36666666666666,355455.0,185524.275,101134.75262583308
1168,2017-07-31,85.4,94526.0,183781.225,100693.3297464114
1183,2017-11-30,85.43333333333334,89561.0,184265.70833333334,100025.13287937218
1191,2018-03-31,85.46666666666667,65280.0,185055.8,100817.24293793555
1188,2018-03-31,85.46666666666667,65567.0,187358.45,102319.73837489386
1034,2017-05-31,85.46666666666667,551957.0,186718.475,102633.03629751208
1214,2018-05-31,85.5,307559.0,187369.46666666667,102744.96983887897
1216,2018-07-31,85.5,22693.0,189042.18333333332,104725.55008764283
1254,2020-02-29,85.53333333333333,255460.0,188508.75,105107.44864451245
1179,2017-11-30,85.6,115487.0,188592.91666666666,105015.55744182157
1257,2020-02-29,85.63333333333334,179651.0,187308.375,105440.1987536591
1200,2017-10-31,85.63333333333334,109056.0,186746.21666666667,105724.657812719
1228,2018-12-31,85.63333333333334,131452.0,189173.10833333334,111422.82188501644
1253,2020-01-31,85.66666666666667,240997.0,188229.375,110092.13974850526
1215,2019-01-31,85.66666666666667,171571.0,187136.95833333334,110949.51050334123
1186,2017-11-30,85.66666666666667,317907.0,187724.375,111131.49568103351
1260,2020-07-31,85.66666666666667,76297.0,186909.85,110943.84761198846
1202,2018-02-28,85.7,89144.0,188076.15,110533.15196790743
1227,2018-12-31,85.73333333333333,277472.0,188091.53333333333,110527.91200248529
1251,2020-03-31,85.76666666666667,380504.0,189085.3,109715.56143180326
1173,2017-10-31,85.76666666666667,163349.0,188721.03333333333,109793.60959598936
1221,2018-12-31,85.76666666666667,170970.0,187914.65833333333,109898.85537842206
1250,2019-12-31,85.76666666666667,199649.0,188109.25833333333,110284.69961056799
1245,2019-07-31,85.8,201615.0,186450.21666666667,110423.38820813473
1193,2018-04-30,85.8,48018.0,184130.56666666668,110562.399212811
1156,2017-02-28,85.8,300702.0,186012.20833333334,111326.43195658039
1194,2018-05-31,85.86666666666666,150199.0,183922.075,109097.37413820493
1274,2022-01-31,85.86666666666666,41347.0,184277.41666666666,109266.0420343015
1224,2019-01-31,85.9,394275.0,184987.66666666666,108955.107688059
1197,2017-12-31,85.9,323882.0,184998.05,108964.64674887317
1252,2020-03-31,85.9,326302.0,186299.26666666666,110671.6234836181
1231,2019-01-31,85.9,121826.0,186175.225,110674.87594125788
1204,2018-02-28,85.9,230160.0,185498.01666666666,111454.39818496545
1258,2021-02-28,85.96666666666667,189810.0,183997.05,111413.8066355453
1166,2017-06-30,85.96666666666667,209046.0,184763.55,111872.61959331132
1242,2019-06-30,85.96666666666667,181987.0,183589.025,111480.31652408553
1176,2017-10-31,86.0,183512.0,185244.64166666666,112920.05509832315
1187,2017-12-31,86.0,39717.0,186884.28333333333,113260.69503762743
1226,2019-02-28,86.03333333333333,101757.0,188022.66666666666,113454.41595979732
1181,2018-02-28,86.03333333333333,164803.0,188771.425,113065.18000185318
1172,2017-11-30,86.03333333333333,119992.0,189716.11666666667,112942.51178031582
1261,2020-06-30,86.06666666666666,362419.0,190438.54166666666,113049.4379542851
1174,2017-06-30,86.06666666666666,123074.0,191859.53333333333,112464.10529668455
1223,2019-01-31,86.1,180683.0,192160.625,112498.69535453129
1163,2017-02-28,86.1,56331.0,191910.21666666667,112706.75738618021
1246,2019-08-31,86.1,118528.0,191282.375,113193.27862911196
1237,2019-04-30,86.13333333333334,98709.0,190727.73333333334,113294.06516313551
1164,2018-07-31,86.13333333333334,143414.0,191208.175,113059.03794464693
1177,2019-01-31,86.13333333333334,80607.0,189502.38333333333,112417.00464385054
1195,2018-06-30,86.13333333333334,194398.0,188684.51666666666,112624.77439203535
1189,2018-02-28,86.16666666666667,130570.0,189113.28333333333,112776.95854938692
1270,2020-10-31,86.16666666666667,111832.0,189571.075,112698.4297299628
1232,2019-01-31,86.16666666666667,189082.0,188900.71666666667,112829.37546423866
1240,2019-08-31,86.2,247637.0,188905.55,112825.06240572002
1235,2019-02-28,86.2,194950.0,188910.0,112821.90904520736
1180,2017-12-31,86.2,266415.0,187936.60833333334,111714.45440502929
1263,2020-05-31,86.3,136074.0,188431.45833333334,111517.34719213577
1184,2018-02-28,86.3,95769.0,189395.15833333333,110836.92830437656
1262,2020-05-31,86.3,255827.0,190402.6,110603.63002251775
1264,2020-05-31,86.3,74249.0,188836.71666666667,108886.90580946537
1265,2020-05-31,86.3,105413.0,188656.31666666668,108870.6881036755
1247,2019-11-30,86.36666666666666,75831.0,188455.34166666667,108582.06808851121
1241,2019-07-31,86.36666666666666,331905.0,188957.925,108282.81612325455
1219,2018-11-30,86.36666666666666,390088.0,190557.575,108219.96593203334
1233,2019-01-31,86.4,98891.0,190591.83333333334,108180.61808560601
1213,2018-05-31,86.4,243613.0,190175.875,108759.79481334721
1259,2020-08-31,86.4,410373.0,186258.88333333333,103979.93946072088
1168,2017-08-31,86.43333333333334,82283.0,184931.30833333332,103433.77582073653
1191,2018-04-30,86.46666666666667,79853.0,185393.79166666666,102824.54377556803
1188,2018-04-30,86.46666666666667,76382.0,186231.03333333333,103804.21116495565
1183,2017-12-31,86.46666666666667,100317.0,189083.21666666667,106510.87806568117
1034,2017-06-30,86.46666666666667,586372.0,189479.76666666666,106564.03624410146
1214,2018-06-30,86.5,286946.0,191935.975,108080.77505113867
1216,2018-08-31,86.53333333333333,36120.0,191465.525,108468.43007091877
1254,2020-03-31,86.56666666666666,256790.0,189844.575,109173.13003962919
1215,2019-02-28,86.6,163813.0,188778.79166666666,109974.35283668182
1253,2020-02-29,86.63333333333334,218801.0,186836.9,109732.17919950497
1179,2017-12-31,86.63333333333334,151671.0,190444.05,113129.86110763492
1200,2017-11-30,86.63333333333334,158946.0,192407.125,113400.81004790953
1257,2020-03-31,86.66666666666667,143727.0,190402.48333333334,114009.03104490468
1228,2019-01-31,86.66666666666667,125718.0,189897.05,113291.36138604462
1186,2017-12-31,86.7,416154.0,189344.075,113583.59860570193
1260,2020-08-31,86.7,78589.0,189195.70833333334,113619.42355815454
1202,2018-03-31,86.73333333333333,39545.0,189669.16666666666,113781.60888647831
1251,2020-04-30,86.76666666666667,342643.0,189187.41666666666,113852.96639430577
1173,2017-11-30,86.76666666666667,176117.0,189817.3,113273.00355667088
1227,2019-01-31,86.76666666666667,256813.0,189002.86666666667,112819.48128229273
1221,2019-01-31,86.8,179879.0,188579.075,113061.72285575685
1250,2020-01-31,86.8,284882.0,190129.25833333333,112298.76246192084
1224,2019-02-28,86.83333333333333,406584.0,189952.275,111990.63711449408
1245,2019-08-31,86.83333333333333,175917.0,187806.75,111869.4218870015
1193,2018-05-31,86.83333333333333,18425.0,186622.125,111140.8145339504
1231,2019-02-28,86.83333333333333,97678.0,187955.15833333333,111316.28597428667
1156,2017-03-31,86.83333333333333,296641.0,188783.43333333332,112000.63485029656
1194,2018-06-30,86.86666666666666,150695.0,188983.04166666666,112023.82198303773
1252,2020-04-30,86.9,380511.0,188931.1,112015.88602855861
1197,2018-01-31,86.93333333333334,307742.0,187697.70833333334,112904.30841846573
1204,2018-03-31,86.93333333333334,274886.0,188617.69166666668,113318.93441368053
1176,2017-11-30,87.0,174936.0,191291.33333333334,113560.90438909628
1258,2021-03-31,87.0,231374.0,192571.05,113408.62898252034
1166,2017-07-31,87.0,250008.0,192035.475,113692.26751006072
1242,2019-07-31,87.0,230349.0,192444.06666666668,113519.1521010592
1223,2019-02-28,87.03333333333333,222890.0,191722.16666666666,112701.6529199832
1187,2018-01-31,87.03333333333333,84230.0,193421.10833333334,113193.69367940286
1177,2019-02-28,87.06666666666666,67129.0,194340.39166666666,113536.80215456117
1226,2019-03-31,87.06666666666666,137320.0,194613.41666666666,113241.14647817054
1181,2018-03-31,87.06666666666666,164891.0,195405.41666666666,113036.705845772
1172,2017-12-31,87.06666666666666,130087.0,195799.925,112778.7083981383
1232,2019-02-28,87.1,111675.0,196527.18333333332,112719.42656321143
1261,2020-07-31,87.1,254293.0,197481.08333333334,112213.40917907107
1174,2017-07-31,87.1,197632.0,197401.14166666666,112219.04096871325
1246,2019-09-30,87.1,127171.0,197286.9,112294.6010039155
1163,2017-03-31,87.13333333333334,89350.0,197872.43333333332,112028.14374546398
1237,2019-05-31,87.16666666666667,109892.0,196724.00833333333,112822.56229130199
1164,2018-08-31,87.16666666666667,256686.0,195743.8,112887.45787102082
1195,2018-07-31,87.16666666666667,173787.0,194340.625,113938.98610612527
1270,2020-11-30,87.16666666666667,168893.0,193098.01666666666,113959.44875062331
1240,2019-09-30,87.2,224919.0,194208.45833333334,114048.31310486567
1189,2018-03-31,87.2,214981.0,194964.73333333334,113690.39594130032
1235,2019-03-31,87.23333333333333,187629.0,193724.25833333333,113832.74748466496
1180,2018-01-31,87.23333333333333,331338.0,193667.89166666666,113894.06346130455
1263,2020-06-30,87.3,154836.0,193541.68333333332,114001.02334731481
1262,2020-06-30,87.3,281519.0,195542.03333333333,114024.20293114492
1264,2020-06-30,87.3,69391.0,195107.09166666667,113598.42906861463
1265,2020-06-30,87.3,15652.0,193324.83333333334,112182.5446252394
1233,2019-02-28,87.33333333333333,81918.0,193735.1,111924.01134393663
1184,2018-03-31,87.33333333333333,148250.0,193525.09166666667,111853.2571693596
1247,2019-12-31,87.4,78191.0,191990.1,110102.5945368129
1241,2019-08-31,87.4,355929.0,191787.44166666668,110328.37147655558
1219,2018-12-31,87.4,457749.0,192496.11666666667,109875.53188408147
1213,2018-06-30,87.4,227237.0,193687.51666666666,109379.90149193897
1259,2020-09-30,87.4,403801.0,193617.25,109443.0777847361
1168,2017-09-30,87.43333333333334,74998.0,189906.18333333332,103396.5888940447
1191,2018-05-31,87.5,46483.0,187997.66666666666,103703.56813349793
1188,2018-05-31,87.5,43677.0,190382.75833333333,103472.20446529344
1183,2018-01-31,87.5,84880.0,188969.95,103715.00448784369
1034,2017-07-31,87.5,509155.0,190893.6,105371.97924658557
1214,2018-07-31,87.53333333333333,324713.0,191184.375,105497.70591651797
1216,2018-09-30,87.53333333333333,36915.0,190675.34166666667,105836.78490899976
1254,2020-04-30,87.56666666666666,319852.0,192517.68333333332,107195.32052678445
1228,2019-02-28,87.6,96992.0,194924.93333333332,109313.04740416595
1215,2019-03-31,87.63333333333334,153166.0,194243.7,110000.52866241177
1253,2020-03-31,87.66666666666667,256464.0,191040.7,109076.66177445483
1257,2020-04-30,87.66666666666667,143805.0,190795.65833333333,109364.05905598792
1179,2018-01-31,87.66666666666667,123604.0,195048.85833333334,113286.59359788947
1200,2017-12-31,87.66666666666667,202970.0,194988.88333333333,113209.67820544865
1260,2020-09-30,87.7,99344.0,193989.175,113905.272440121
1227,2019-02-28,87.7,227369.0,193825.84166666667,113828.45652969518
1186,2018-01-31,87.73333333333333,373037.0,193486.99166666667,113930.79932971369
1202,2018-04-30,87.73333333333333,66419.0,192695.00833333333,113620.03509416044
1221,2019-02-28,87.73333333333333,184147.0,190240.05,112132.63879062483
1250,2020-02-29,87.76666666666667,281790.0,190985.9,112334.0487631392
1251,2020-05-31,87.8,329553.0,194318.68333333332,113101.50315505311
1173,2017-12-31,87.8,213763.0,194404.25833333333,113031.63159316679
1245,2019-09-30,87.83333333333333,202813.0,193522.09166666667,112639.42656551629
1193,2018-06-30,87.83333333333333,33980.0,192867.38333333333,113117.75869770846
1156,2017-04-30,87.83333333333333,293910.0,191788.85,111924.32397572338
1224,2019-03-31,87.86666666666666,360554.0,189016.65,113141.38213301494
1197,2018-02-28,87.86666666666666,255323.0,188063.50833333333,112893.41418964566
1231,2019-03-31,87.86666666666666,100534.0,190185.65833333333,115018.08617643145
1194,2018-07-31,87.9,169023.0,190196.325,115021.99732898458
1252,2020-05-31,87.93333333333334,275791.0,189804.53333333333,114896.55642848887
1204,2018-04-30,87.93333333333334,326947.0,190981.775,116033.57229144359
1159,2017-01-31,87.96666666666667,290997.0,190557.20833333334,116009.0457692156
1187,2018-02-28,87.96666666666667,89094.0,190017.64166666666,116656.50436056628
1258,2021-04-30,88.0,213568.0,190547.05,116237.52764652052
1176,2017-12-31,88.03333333333333,146050.0,191790.51666666666,116461.25304079318
1166,2017-08-31,88.03333333333333,230685.0,192742.74166666667,116706.349764712
1242,2019-08-31,88.03333333333333,195075.0,193930.375,116788.50161825155
1223,2019-03-31,88.06666666666666,184805.0,194792.43333333332,116557.80475342135
1226,2019-04-30,88.06666666666666,116861.0,194252.5,116429.86125733965
1181,2018-04-30,88.06666666666666,182096.0,195041.19166666668,116772.99474256809
1177,2019-03-31,88.1,51271.0,194799.725,116944.35109181242
1172,2018-01-31,88.1,130012.0,195145.45833333334,116691.03365782954
1163,2017-04-30,88.13333333333334,26569.0,196389.01666666666,116569.94771041896
1232,2019-03-31,88.13333333333334,117302.0,196179.86666666667,116483.33690397348
1261,2020-08-31,88.13333333333334,269327.0,196592.575,116491.06570060016
1174,2017-08-31,88.13333333333334,186522.0,196834.24166666667,116463.19628192252
1246,2019-10-31,88.13333333333334,106970.0,196495.475,116439.93888963196
1237,2019-06-30,88.16666666666667,67485.0,195438.3,116845.88282104152
1164,2018-09-30,88.16666666666667,90268.0,195076.74166666667,116937.34113916481
1180,2018-02-28,88.16666666666667,315873.0,193777.91666666666,116274.85461095929
1189,2018-04-30,88.2,279712.0,193600.25,116351.12079190993
1195,2018-08-31,88.2,176217.0,193843.10833333334,116566.3904645303
1270,2020-12-31,88.2,148123.0,194759.49166666667,116010.71494927508
1240,2019-10-31,88.23333333333333,218412.0,195568.2,115086.23401274785
1235,2019-04-30,88.23333333333333,226174.0,195253.325,115450.90499138783
1263,2020-07-31,88.33333333333333,57964.0,194984.21666666667,115598.92879975203
1184,2018-04-30,88.33333333333333,164894.0,195080.53333333333,115505.5766618308
1262,2020-07-31,88.33333333333333,219350.0,194485.65,114852.18442987248
1264,2020-07-31,88.33333333333333,91885.0,192295.075,112266.51280269049
1265,2020-07-31,88.33333333333333,141044.0,193311.675,113134.55658521768
1233,2019-03-31,88.36666666666666,57924.0,191982.58333333334,111566.9529701112
1241,2019-09-30,88.4,322331.0,193262.75,111093.68883671449
1247,2020-01-31,88.43333333333334,87253.0,193732.30833333332,110586.00384345118
1219,2019-01-31,88.43333333333334,394651.0,195343.025,109786.78394092714
1213,2018-07-31,88.43333333333334,253694.0,195008.29166666666,110186.91505513704
1183,2018-02-28,88.43333333333334,90587.0,191385.05,106868.67210558442
1259,2020-10-31,88.43333333333334,380027.0,189830.66666666666,106267.951072901
1161,2017-01-31,88.46666666666667,432597.0,192522.19166666668,106452.4509602778
1168,2017-10-31,88.46666666666667,43970.0,192157.475,106086.88611730764
1191,2018-06-30,88.5,31794.0,191990.025,106254.08644744393
1188,2018-06-30,88.5,49184.0,190890.63333333333,107336.16961880024
1034,2017-08-31,88.53333333333333,549929.0,189420.35833333334,107638.35851222674
1214,2018-08-31,88.56666666666666,335446.0,191854.53333333333,109877.67515665233
1216,2018-10-31,88.56666666666666,56152.0,193553.89166666666,110388.98605788226
1254,2020-05-31,88.6,237213.0,196004.60833333334,113811.20317130072
1179,2018-02-28,88.6,139217.0,197362.15,113619.95112733939
1215,2019-04-30,88.63333333333334,189844.0,196374.69166666668,113871.60817945235
1228,2019-03-31,88.63333333333334,111989.0,193893.29166666666,113232.1394315322
1253,2020-04-30,88.66666666666667,265419.0,193653.50833333333,113534.41357068905
1186,2018-02-28,88.66666666666667,418359.0,192636.30833333332,114165.35870194068
1257,2020-05-31,88.7,107947.0,194548.925,117544.03826445359
1200,2018-01-31,88.7,190781.0,194792.54166666666,117856.07352617283
1260,2020-10-31,88.73333333333333,72130.0,193496.41666666666,118499.18756318903
1227,2019-03-31,88.73333333333333,251087.0,193845.74166666667,118588.63578140919
1202,2018-05-31,88.76666666666667,-24922.0,194771.70833333334,117760.79843382245
1221,2019-03-31,88.76666666666667,160509.0,193877.575,117408.54772847082
1251,2020-06-30,88.8,429594.0,191908.325,116568.21615661574
1250,2020-03-31,88.8,232654.0,191796.31666666668,116513.21470181391
1173,2018-01-31,88.83333333333333,202993.0,193086.88333333333,116351.43735044998
1224,2019-04-30,88.86666666666666,371618.0,194522.68333333332,117112.58273619694
1245,2019-10-31,88.86666666666666,171942.0,193354.98333333334,116993.97803054431
1193,2018-07-31,88.86666666666666,19482.0,191524.9,116603.67689882706
1231,2019-04-30,88.86666666666666,130658.0,191758.9,116832.92485565043
1156,2017-05-31,88.86666666666666,286536.0,191043.93333333332,117725.57589529078
1197,2018-03-31,88.9,279158.0,190776.575,117710.42295993201
1159,2017-02-28,88.9,272603.0,191204.6,117639.78233362442
1252,2020-06-30,88.93333333333334,215122.0,191113.6,117613.20628617475
1194,2018-08-31,88.93333333333334,189501.0,193184.65833333333,119850.43460714248
1204,2018-05-31,88.96666666666667,292275.0,193375.0,119855.15202347969
1187,2018-03-31,89.0,98195.0,194405.36666666667,119723.24825553315
1172,2018-02-28,89.03333333333333,130838.0,196368.975,121439.69414414265
1258,2021-05-31,89.03333333333333,259119.0,198107.03333333333,120836.60443234233
1166,2017-09-30,89.03333333333333,231588.0,197633.55833333332,121216.3803375923
1242,2019-09-30,89.03333333333333,223312.0,198315.4,120473.9043264299
1223,2019-04-30,89.06666666666666,197893.0,199405.325,120326.36010214596
1176,2018-01-31,89.06666666666666,184267.0,199029.225,120176.41208324143
1177,2019-04-30,89.1,88120.0,199614.94166666668,120286.17211350295
1226,2019-05-31,89.1,144242.0,201481.00833333333,120573.45864473886
1181,2018-05-31,89.1,175479.0,202450.8,119953.06584951942
1232,2019-04-30,89.13333333333334,133516.0,202554.89166666666,119860.28270202072
1261,2020-09-30,89.13333333333334,310662.0,201734.425,119414.22524389363
1174,2017-09-30,89.13333333333334,179357.0,200369.025,119451.85082894932
1246,2019-11-30,89.13333333333334,112697.0,200353.16666666666,119455.21045041736
1163,2017-05-31,89.16666666666667,44133.0,200865.58333333334,119361.1275928855
1157,2017-01-31,89.16666666666667,115957.0,200531.76666666666,119367.65807304862
1237,2019-07-31,89.2,89749.0,199887.56666666668,119436.68595351493
1164,2018-10-31,89.2,284543.0,201083.81666666668,118719.99884828816
1195,2018-09-30,89.2,194880.0,200548.28333333333,119029.16061032993
1180,2018-03-31,89.2,349229.0,199600.75,119330.42144893594
1240,2019-11-30,89.23333333333333,244310.0,199154.58333333334,119835.56783370535
1189,2018-05-31,89.23333333333333,228618.0,198198.31666666668,120757.48090520581
1270,2021-01-31,89.23333333333333,102830.0,198996.7,120137.38604324713
1235,2019-05-31,89.26666666666667,236963.0,199156.35,120315.25951332535
1233,2019-04-30,89.36666666666666,44712.0,199892.025,119894.43355477163
1263,2020-08-31,89.36666666666666,74366.0,198173.05833333332,118549.82820931778
1184,2018-05-31,89.36666666666666,138187.0,198409.45,118689.66867309285
1219,2019-02-28,89.36666666666666,359898.0,200626.96666666667,119143.22664258174
1262,2020-08-31,89.36666666666666,276086.0,197261.31666666668,119735.8640518864
1264,2020-08-31,89.36666666666666,76898.0,195490.81666666668,117781.62503455803
1265,2020-08-31,89.36666666666666,21239.0,197033.4,116990.01465868215
1247,2020-02-29,89.4,80031.0,198665.975,116027.73100025096
1161,2017-02-28,89.4,435906.0,200107.36666666667,115226.74253834864
1241,2019-10-31,89.43333333333334,327527.0,199965.075,114800.87907535076
1259,2020-11-30,89.43333333333334,497056.0,197413.06666666668,115167.11172445674
1213,2018-08-31,89.46666666666667,262249.0,198208.225,114511.13130872653
1183,2018-03-31,89.46666666666667,108874.0,197885.2,114454.8374696105
1168,2017-11-30,89.46666666666667,75269.0,197548.625,114687.9597710153
1191,2018-07-31,89.53333333333333,37645.0,197521.90833333333,114690.14305246499
1188,2018-07-31,89.53333333333333,62083.0,197170.15,115018.93962896835
1034,2017-09-30,89.53333333333333,511304.0,198034.25,115921.93731115172
1214,2018-09-30,89.56666666666666,358787.0,195257.275,114583.29179848831
1216,2018-11-30,89.56666666666666,58228.0,195306.81666666668,114546.50406749111
1254,2020-06-30,89.6,244732.0,196689.21666666667,115488.55803190547
1179,2018-03-31,89.63333333333334,145096.0,199478.04166666666,116491.74430418601
1200,2018-02-28,89.63333333333334,186614.0,199955.15833333333,116821.67674384588
1228,2019-04-30,89.63333333333334,124244.0,201813.35,114973.4606225434
1215,2019-05-31,89.66666666666667,241882.0,204604.1,117987.344120653
1253,2020-05-31,89.7,255402.0,201620.1,116771.14730257499
1186,2018-03-31,89.7,341319.0,200028.54166666666,117642.90521486285
1257,2020-06-30,89.7,135667.0,198837.1,118334.58419858545
1260,2020-11-30,89.73333333333333,107337.0,198879.59166666667,118398.04630993001
1227,2019-04-30,89.73333333333333,319077.0,201159.90833333333,120491.46778838015
1202,2018-06-30,89.76666666666667,3298.0,201860.81666666668,119667.56965973959
1173,2018-02-28,89.76666666666667,181485.0,202791.14166666666,119543.25975652102
1221,2019-04-30,89.76666666666667,197413.0,201814.23333333334,119331.95659434305
1250,2020-04-30,89.8,219765.0,201395.85,119146.37500966493
1251,2020-07-31,89.83333333333333,443602.0,200896.89166666666,118970.91188014491
1245,2019-11-30,89.86666666666666,207646.0,200363.74166666667,119049.95609883431
1156,2017-06-30,89.86666666666666,240505.0,201006.04166666666,119198.68464521541
1224,2019-05-31,89.9,417729.0,201659.34166666667,119915.78989745687
1197,2018-04-30,89.9,259838.0,202034.25833333333,119659.64739247886
1193,2018-08-31,89.9,73195.0,201342.25,120313.17935555878
1231,2019-05-31,89.9,108390.0,202202.79166666666,121096.65223213308
1159,2017-03-31,89.93333333333334,248093.0,200900.775,121616.88115605261
1194,2018-09-30,89.93333333333334,224195.0,200641.46666666667,121601.86747680983
1252,2020-07-31,89.96666666666667,256808.0,200733.96666666667,121603.98095740103
1204,2018-06-30,89.96666666666667,330898.0,201029.425,121606.70740157858
1176,2018-02-28,90.0,183860.0,203768.54166666666,122738.66739046892
1187,2018-04-30,90.0,102759.0,205933.10833333334,123964.3435320863
1258,2021-06-30,90.03333333333333,217417.0,205930.84166666667,123964.90754506047
1172,2018-03-31,90.06666666666666,115864.0,205271.35,124562.45991993355
1166,2017-10-31,90.06666666666666,174314.0,203675.1,124427.81468249853
1242,2019-10-31,90.06666666666666,209613.0,204617.76666666666,124670.29526100478
1223,2019-05-31,90.1,178354.0,205995.51666666666,124559.42271694884
1226,2019-06-30,90.1,148870.0,207418.49166666667,123666.927955087
1181,2018-06-30,90.1,201514.0,208192.81666666668,123380.00838020266
1157,2017-02-28,90.1,100630.0,210476.54166666666,123705.06109262876
1177,2019-05-31,90.13333333333334,105646.0,210834.33333333334,123982.86184997423
1163,2017-06-30,90.16666666666667,38345.0,210864.66666666666,123979.37092935746
1270,2021-02-28,90.16666666666667,26292.0,208570.04166666666,123945.1343466468
1232,2019-05-31,90.16666666666667,153730.0,207720.13333333333,124047.63494965927
1261,2020-10-31,90.16666666666667,341489.0,207805.675,124065.70494235327
1174,2017-10-31,90.16666666666667,175534.0,208634.25,123690.18244895713
1246,2019-12-31,90.16666666666667,188375.0,208519.3,123670.04223210548
1164,2018-11-30,90.2,282061.0,209788.2,122752.95793671026
1180,2018-04-30,90.2,356689.0,209650.54166666666,122915.25519538308
1237,2019-08-31,90.23333333333333,-23851.0,209830.93333333332,122825.34502591482
1189,2018-06-30,90.23333333333333,220137.0,208076.71666666667,122165.51822498666
1195,2018-10-31,90.23333333333333,229080.0,206661.18333333332,122354.83320657228
1240,2019-12-31,90.26666666666667,227703.0,206948.66666666666,122087.6174451536
1235,2019-06-30,90.26666666666667,222151.0,209999.81666666668,121982.57675889299
1150,2017-01-31,90.26666666666667,532854.0,210845.01666666666,121424.57369636615
1263,2020-09-30,90.36666666666666,29205.0,207680.01666666666,120454.91414444633
1184,2018-06-30,90.36666666666666,151571.0,205351.9,120818.36248839198
1262,2020-09-30,90.36666666666666,198450.0,205597.40833333333,121444.41048026494
1264,2020-09-30,90.36666666666666,98828.0,204597.09166666667,121468.22365194773
1265,2020-09-30,90.36666666666666,186638.0,204486.55,121562.06773101338
1233,2019-05-31,90.4,69778.0,206238.375,121198.4556918325
1219,2019-03-31,90.4,369111.0,207858.58333333334,120221.34178812646
1247,2020-03-31,90.43333333333334,85122.0,210034.975,119923.77159381323
1151,2017-01-31,90.43333333333334,113892.0,207638.58333333334,116682.40328413302
1241,2019-11-30,90.43333333333334,356669.0,206706.8,115909.13462147476
1161,2017-03-31,90.43333333333334,406789.0,208361.88333333333,115186.90832978593
1213,2018-09-30,90.46666666666667,308341.0,206716.69166666668,116069.57075546509
1183,2018-04-30,90.46666666666667,198061.0,205771.81666666668,117032.92768032549
1259,2020-12-31,90.46666666666667,495399.0,205116.90833333333,117360.46543645824
1168,2017-12-31,90.5,71514.0,205487.96666666667,117172.86154676642
1191,2018-08-31,90.56666666666666,41667.0,207227.05,119247.88062227787
1188,2018-08-31,90.56666666666666,60020.0,206890.83333333334,119167.76143791256
1034,2017-10-31,90.56666666666666,376717.0,204737.475,119052.84758388311
1214,2018-10-31,90.6,445580.0,205388.63333333333,118885.46526811291
1216,2018-12-31,90.6,103591.0,205582.40833333333,118743.17018091342
1254,2020-07-31,90.63333333333334,242297.0,206234.38333333333,119583.37647697247
