sucursal,fecha,meses,margen,mean,std
1015,2020-09-30,225.7,203286.0,62656.55445544554,54045.84916373787
1009,2019-07-31,225.83333333333334,,63931.22772277228,55107.32022678678
1013,2020-07-31,225.93333333333334,32146.0,63219.38613861386,55759.226652451034
1006,2018-09-30,226.0,180008.0,62926.0495049505,55981.7968167111
1007,2019-04-30,226.0,15139.0,62759.12,56238.553613432385
1005,2018-01-31,226.03333333333333,,62900.080808080806,56506.99828803522
1010,2019-10-31,226.2,20931.0,62855.45,56222.656540690296
1014,2020-08-31,226.23333333333332,162612.0,63501.77,56053.95500564478
1008,2019-07-31,226.26666666666668,157413.0,64260.53,55966.5007587656
1011,2019-11-30,226.36666666666667,59702.0,64354.09,55907.48293152978
1017,2021-12-31,226.6,29643.0,65026.52475247525,56036.231131223314
1012,2020-06-30,226.7,5149.0,65213.47524752475,55961.56146491879
1016,2021-07-31,226.73333333333332,66721.0,65134.06862745098,55689.6096132522
1015,2020-10-31,226.73333333333332,145685.0,65725.3431372549,55495.41238581069
1009,2019-08-31,226.86666666666667,,66187.92156862745,55896.32499666147
1005,2018-02-28,226.96666666666667,,65886.8137254902,56160.736231410534
1013,2020-08-31,226.96666666666667,104757.0,65557.86138613861,56341.99871961052
1006,2018-10-31,227.03333333333333,133764.0,65809.41,56568.809199455
1007,2019-05-31,227.03333333333333,8555.0,65847.4,56556.45099840824
1010,2019-11-30,227.2,27646.0,66616.54,56010.89751244751
1014,2020-09-30,227.23333333333332,240561.0,66646.08,56023.13429320016
1008,2019-08-31,227.3,154996.0,67158.9504950495,55980.106385103674
1011,2019-12-31,227.4,8858.0,66877.91089108911,56050.57276908043
1017,2022-01-31,227.63333333333333,30378.0,67524.10891089108,56023.936205679274
1012,2020-07-31,227.73333333333332,17454.0,68903.07920792079,55179.77663250969
1015,2020-11-30,227.73333333333332,71463.0,69787.0594059406,55249.468177136645
1016,2021-08-31,227.76666666666668,43097.0,70244.77450980392,55169.28713037177
1009,2019-09-30,227.86666666666667,,71219.0294117647,55171.981779651294
1013,2020-09-30,227.96666666666667,157128.0,71780.30693069307,55153.716156709255
1005,2018-03-31,228.0,,71763.15841584158,55145.474330307945
1006,2018-11-30,228.03333333333333,70566.0,74312.099009901,58555.022359402275
1007,2019-06-30,228.03333333333333,53967.0,74032.99,58782.449089326765
1010,2019-12-31,228.23333333333332,22698.0,74586.68,58618.10136135166
1014,2020-10-31,228.26666666666668,161950.0,74874.59,58521.0878010317
1008,2019-09-30,228.3,153120.0,74483.45,58709.32081598496
1011,2020-01-31,228.43333333333334,75705.0,74925.97,58404.3290099296
1012,2020-08-31,228.76666666666668,22001.0,74453.20792079208,58305.47909902067
1016,2021-09-30,228.76666666666668,59684.0,74491.0198019802,58295.600483051916
1015,2020-12-31,228.76666666666668,87301.0,75116.67647058824,58349.44093586462
1009,2019-10-31,228.9,,75144.52475247525,58639.781167155474
1005,2018-04-30,229.0,,75623.51485148515,58352.72809502808
1013,2020-10-31,229.0,118264.0,77003.28,56966.780482550275
1006,2018-12-31,229.06666666666666,77982.0,78757.36,57943.836936987536
1007,2019-07-31,229.06666666666666,84172.0,78603.85,58045.606338808255
1014,2020-11-30,229.26666666666668,149360.0,79019.14,58200.06194085703
1010,2020-01-31,229.26666666666668,21853.0,78853.92,58385.24757866341
1008,2019-10-31,229.33333333333334,92176.0,78822.68,58403.87049559526
1011,2020-02-29,229.4,123748.0,78964.2,58261.60544483908
1012,2020-09-30,229.76666666666668,3941.0,78971.31,58269.52561301282
1016,2021-10-31,229.8,28613.0,78646.02970297029,58069.53395240148
1015,2021-01-31,229.8,142490.0,79761.65,57263.922925130195
1009,2019-11-30,229.9,,79592.57425742575,57002.21528473198
1013,2020-11-30,230.0,79129.0,81014.80198019803,59268.05786189045
1005,2018-05-31,230.03333333333333,,80925.22772277228,59384.65972082035
1006,2019-01-31,230.1,122325.0,82316.48514851485,59495.83042089821
1007,2019-08-31,230.1,117565.0,82433.62376237624,59570.83957925245
1010,2020-02-29,230.23333333333332,20302.0,82155.16831683168,59719.305054742435
1014,2020-12-31,230.3,89841.0,81628.11881188118,60074.933632803484
1008,2019-11-30,230.33333333333334,63714.0,82955.32673267326,60620.193989644904
1011,2020-03-31,230.43333333333334,59629.0,84127.0396039604,60468.40195075786
1015,2021-02-28,230.73333333333332,172663.0,83720.9405940594,60891.38519525102
1012,2020-10-31,230.8,-22636.0,82525.29,59994.723474601
1016,2021-11-30,230.8,6287.0,82118.63366336633,59833.73198568225
1009,2019-12-31,230.93333333333334,,81769.900990099,60229.23930791504
1005,2018-06-30,231.03333333333333,,82036.40594059406,60725.779365797884
